[24-04-2023 12:13:56] | INFO | Iniciando servicio de correo
[27-04-2023 04:26:32] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:26:32] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:26:57] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:26:57] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:27:21] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:27:21] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:28:04] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:28:04] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:28:47] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:28:47] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:29:14] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:29:14] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:29:38] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:29:38] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:32:00] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:32:00] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:32:36] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:32:36] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:33:01] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:33:01] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:33:25] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:33:25] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:34:18] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:34:18] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:34:42] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:34:42] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:35:06] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:35:06] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:35:37] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:35:37] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:37:53] | WARNING | Retrying (Retry(total=2, connect=3, read=2, redirect=None, status=None)) after connection broken by 'ProtocolError('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))': /v1.0/users/test_despachador@banchilevida.cl/messages?%24top=1&%24filter=isRead+eq+false
[27-04-2023 04:38:17] | WARNING | Retrying (Retry(total=1, connect=3, read=1, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='graph.microsoft.com', port=443): Read timed out. (read timeout=None)")': /v1.0/users/test_despachador@banchilevida.cl/messages?%24top=1&%24filter=isRead+eq+false
[27-04-2023 04:38:41] | WARNING | Retrying (Retry(total=0, connect=3, read=0, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='graph.microsoft.com', port=443): Read timed out. (read timeout=None)")': /v1.0/users/test_despachador@banchilevida.cl/messages?%24top=1&%24filter=isRead+eq+false
[27-04-2023 04:39:39] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:39:39] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:40:06] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:40:06] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:40:30] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:40:30] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:41:07] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:41:07] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:41:31] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:41:31] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:41:55] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:41:55] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:42:51] | WARNING | Retrying (Retry(total=2, connect=3, read=2, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='graph.microsoft.com', port=443): Read timed out. (read timeout=None)")': /v1.0/users/test_despachador@banchilevida.cl/messages?%24top=1&%24filter=isRead+eq+false
[27-04-2023 04:46:21] | WARNING | Retrying (Retry(total=2, connect=3, read=2, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='graph.microsoft.com', port=443): Read timed out. (read timeout=None)")': /v1.0/users/test_despachador@banchilevida.cl/messages?%24top=1&%24filter=isRead+eq+false
[27-04-2023 04:46:44] | WARNING | Retrying (Retry(total=1, connect=3, read=1, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='graph.microsoft.com', port=443): Read timed out. (read timeout=None)")': /v1.0/users/test_despachador@banchilevida.cl/messages?%24top=1&%24filter=isRead+eq+false
[27-04-2023 04:47:09] | WARNING | Retrying (Retry(total=0, connect=3, read=0, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='graph.microsoft.com', port=443): Read timed out. (read timeout=None)")': /v1.0/users/test_despachador@banchilevida.cl/messages?%24top=1&%24filter=isRead+eq+false
[27-04-2023 04:49:27] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:49:27] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:50:10] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:50:10] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:50:34] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:50:34] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:50:59] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:50:59] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:52:13] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:52:13] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:52:37] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:52:37] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:53:01] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:53:01] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:53:56] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:53:56] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:54:20] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:54:20] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:54:57] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:54:57] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:55:21] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:55:21] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:55:58] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:55:58] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:56:22] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:56:22] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:56:47] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:56:47] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:57:34] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:57:34] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:57:59] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:57:59] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:58:23] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:58:23] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 04:59:17] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 04:59:17] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:01:29] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:01:29] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:01:53] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:01:53] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:02:17] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:02:17] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:03:16] | WARNING | Retrying (Retry(total=2, connect=3, read=2, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='graph.microsoft.com', port=443): Read timed out. (read timeout=None)")': /v1.0/users/test_despachador@banchilevida.cl/messages?%24top=1&%24filter=isRead+eq+false
[27-04-2023 05:03:40] | WARNING | Retrying (Retry(total=1, connect=3, read=1, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='graph.microsoft.com', port=443): Read timed out. (read timeout=None)")': /v1.0/users/test_despachador@banchilevida.cl/messages?%24top=1&%24filter=isRead+eq+false
[27-04-2023 05:04:05] | WARNING | Retrying (Retry(total=0, connect=3, read=0, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='graph.microsoft.com', port=443): Read timed out. (read timeout=None)")': /v1.0/users/test_despachador@banchilevida.cl/messages?%24top=1&%24filter=isRead+eq+false
[27-04-2023 05:05:02] | WARNING | Retrying (Retry(total=2, connect=3, read=2, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='graph.microsoft.com', port=443): Read timed out. (read timeout=None)")': /v1.0/users/test_despachador@banchilevida.cl/messages?%24top=1&%24filter=isRead+eq+false
[27-04-2023 05:05:25] | WARNING | Retrying (Retry(total=1, connect=3, read=1, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='graph.microsoft.com', port=443): Read timed out. (read timeout=None)")': /v1.0/users/test_despachador@banchilevida.cl/messages?%24top=1&%24filter=isRead+eq+false
[27-04-2023 05:05:49] | WARNING | Retrying (Retry(total=0, connect=3, read=0, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='graph.microsoft.com', port=443): Read timed out. (read timeout=None)")': /v1.0/users/test_despachador@banchilevida.cl/messages?%24top=1&%24filter=isRead+eq+false
[27-04-2023 05:06:19] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:06:19] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:06:43] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:06:43] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:07:08] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:07:08] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:07:59] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:07:59] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:08:47] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:08:47] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:09:14] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:09:14] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:09:38] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:09:38] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:11:01] | WARNING | Retrying (Retry(total=2, connect=3, read=2, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='graph.microsoft.com', port=443): Read timed out. (read timeout=None)")': /v1.0/users/test_despachador@banchilevida.cl/messages?%24top=1&%24filter=isRead+eq+false
[27-04-2023 05:11:47] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:11:47] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:13:17] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:13:17] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:13:41] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:13:41] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:14:06] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:14:06] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:15:42] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:15:42] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:16:06] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:16:06] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:16:56] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:16:56] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:17:20] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:17:20] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:19:47] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:19:47] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:20:12] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:20:12] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:21:05] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:21:05] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:21:36] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:21:36] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:22:25] | WARNING | Retrying (Retry(total=2, connect=3, read=2, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='graph.microsoft.com', port=443): Read timed out. (read timeout=None)")': /v1.0/users/test_despachador@banchilevida.cl/messages?%24top=1&%24filter=isRead+eq+false
[27-04-2023 05:22:50] | WARNING | Retrying (Retry(total=1, connect=3, read=1, redirect=None, status=None)) after connection broken by 'ReadTimeoutError("HTTPSConnectionPool(host='graph.microsoft.com', port=443): Read timed out. (read timeout=None)")': /v1.0/users/test_despachador@banchilevida.cl/messages?%24top=1&%24filter=isRead+eq+false
[27-04-2023 05:24:12] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
[27-04-2023 05:24:12] | ERROR | Fallo en la autenticacion, favor validar expiracion de credenciales
[27-04-2023 05:24:37] | ERROR | Unable to fetch auth token. Error: HTTPSConnectionPool(host='login.microsoftonline.com', port=443): Read timed out. (read timeout=None)
